review_scores_rating
4.94
5.0
4.58
4.87
4.6
4.87
4.97
4.99
4.96
4.74
4.61
4.75
4.74
4.98
4.9
4.81
5.0
4.94
4.88
4.5
4.63
4.7
4.47
4.95
4.96
4.74
4.67
5.0
4.65
4.99
4.76
4.84
4.95
4.64
4.75
4.73
5.0
5.0
4.89
5.0
4.86
4.93
5.0
4.87
4.36
4.73
4.72
4.85
5.0
4.43
4.81
5.0
4.91
4.91
4.0
4.91
5.0
5.0
4.87
4.89
4.99
5.0
4.6
4.85
4.9
5.0
4.78
4.9
4.67
4.78
3.75
4.93
4.97
4.94
4.93
4.95
5.0
4.86
4.94
4.75
5.0
4.76
5.0
4.5
4.79
5.0
5.0
4.83
5.0
4.92
4.67
4.97
5.0
5.0
4.98
5.0
4.79
5.0
4.85
4.8
4.5
4.43
5.0
4.88
4.73
5.0
4.98
5.0
4.86
4.91
4.97
5.0
4.84
4.83
4.61
5.0
4.9
4.99
4.93
4.7
4.87
5.0
4.63
5.0
3.0
4.86
4.94
4.89
4.5
5.0
4.7
4.96
5.0
4.88
5.0
4.93
5.0
4.79
4.72
4.74
4.89
4.58
5.0
4.62
5.0
4.84
4.82
4.75
4.89
5.0
5.0
4.96
4.92
4.63
4.91
4.74
4.82
4.98
4.83
4.8
4.64
4.74
5.0
4.92
4.87
4.94
4.59
4.86
5.0
4.92
4.99
4.53
4.98
4.51
4.8
4.94
4.94
5.0
5.0
4.99
5.0
4.86
5.0
4.93
4.68
5.0
5.0
4.98
4.57
4.77
5.0
4.86
5.0
4.79
4.85
5.0
4.75
4.94
4.86
4.85
4.9
4.91
4.8
4.76
4.74
5.0
4.91
4.6
4.89
4.71
5.0
5.0
5.0
4.82
4.96
4.84
4.93
5.0
4.88
4.96
5.0
4.79
5.0
4.88
5.0
4.81
4.78
4.87
4.96
5.0
4.8
4.67
4.96
4.33
4.69
4.94
4.92
4.94
4.72
4.7
4.8
5.0
4.9
4.69
5.0
4.78
4.8
4.33
4.9
4.64
4.86
4.97
4.65
4.76
4.0
4.89
2.0
4.98
5.0
4.8
4.83
5.0
4.93
4.86
4.89
4.92
4.57
4.85
4.0
5.0
5.0
4.86
4.78
4.92
4.92
4.86
4.94
4.79
4.72
5.0
4.93
5.0
5.0
4.83
4.96
4.94
4.93
5.0
5.0
4.9
4.85
4.86
5.0
5.0
4.81
4.96
4.73
4.78
5.0
4.93
4.9
5.0
4.7
4.84
5.0
4.83
5.0
4.79
4.9
3.29
4.33
5.0
4.98
4.83
5.0
4.8
4.98
4.96
4.64
4.17
4.74
4.89
5.0
5.0
4.91
4.79
4.67
4.77
4.84
4.59
4.56
4.93
4.7
4.88
4.73
4.86
4.37
4.93
4.89
5.0
4.93
4.98
4.97
4.97
4.86
5.0
5.0
4.83
4.94
4.95
4.14
4.88
4.89
4.89
4.93
4.9
4.79
5.0
4.84
4.77
5.0
4.94
5.0
4.65
5.0
4.95
4.5
4.0
4.92
4.86
4.89
5.0
5.0
4.71
4.88
4.94
4.5
4.89
4.92
5.0
5.0
4.67
5.0
4.63
4.94
4.89
4.58
4.91
4.89
4.94
5.0
4.98
4.74
4.87
4.66
4.69
4.96
5.0
4.75
4.83
4.94
4.92
4.83
4.73
5.0
4.75
4.92
4.96
5.0
4.29
4.93
4.55
4.52
4.95
4.97
5.0
4.61
4.85
4.98
4.64
4.49
5.0
4.89
5.0
4.6
4.83
4.91
4.97
4.96
4.91
5.0
5.0
4.91
3.96
4.86
4.94
4.99
5.0
5.0
4.74
5.0
4.91
4.73
5.0
4.67
4.0
5.0
4.8
5.0
4.91
4.93
5.0
4.97
4.9
4.87
4.98
4.79
4.81
4.93
4.88
4.9
4.95
4.9
4.13
4.81
4.85
4.99
4.9
4.89
4.89
4.86
5.0
4.81
4.59
4.96
4.72
5.0
4.76
4.97
4.99
4.65
5.0
4.94
4.67
4.74
4.96
3.0
4.73
4.9
4.86
4.42
4.87
3.0
4.71
5.0
5.0
4.41
5.0
5.0
4.93
4.0
4.43
5.0
4.89
4.89
5.0
4.54
4.87
5.0
4.98
4.84
4.0
4.99
5.0
4.96
4.93
4.86
4.87
4.84
4.52
4.99
4.33
4.94
4.88
5.0
4.91
4.93
4.76
4.5
5.0
4.84
5.0
4.91
4.91
5.0
4.86
4.91
4.94
4.98
5.0
4.99
4.0
4.94
4.52
4.97
4.56
4.83
4.9
4.94
4.75
5.0
4.81
5.0
5.0
4.84
4.84
4.92
5.0
4.57
4.82
5.0
4.95
4.94
5.0
5.0
4.93
5.0
5.0
4.94
4.87
5.0
4.96
4.73
5.0
5.0
4.98
4.87
4.67
5.0
4.9
4.97
4.93
4.95
5.0
5.0
5.0
5.0
5.0
4.83
4.99
4.5
4.88
4.95
5.0
4.67
5.0
5.0
4.71
4.69
4.92
4.66
4.62
4.5
5.0
4.99
4.69
4.92
4.85
4.86
4.96
4.82
4.7
4.91
4.97
4.85
4.8
4.85
4.0
4.96
4.25
4.81
4.75
4.7
4.2
5.0
4.9
4.82
5.0
4.94
4.79
4.79
4.89
4.88
5.0
4.97
4.97
4.44
4.92
4.96
5.0
4.81
5.0
4.88
4.73
4.72
5.0
4.84
4.86
4.7
4.6
4.7
4.88
4.65
4.91
4.98
5.0
5.0
4.98
4.28
4.86
5.0
5.0
4.86
4.7
5.0
5.0
5.0
5.0
5.0
5.0
5.0
4.95
4.89
4.86
4.94
5.0
4.93
4.93
5.0
4.94
4.83
4.98
5.0
5.0
4.84
4.79
4.83
4.86
4.98
4.77
4.32
4.55
4.78
4.73
4.86
4.82
5.0
4.94
4.86
4.92
5.0
4.92
4.76
4.8
4.41
4.84
4.61
4.87
4.9
5.0
3.67
4.95
4.88
5.0
4.89
4.88
5.0
5.0
4.79
5.0
4.92
4.97
5.0
4.98
4.91
4.92
5.0
3.33
5.0
4.91
4.87
4.83
4.46
4.73
4.95
5.0
4.94
4.82
4.98
4.75
3.0
4.83
4.74
4.78
4.92
4.91
4.92
4.77
4.67
4.8
4.88
4.6
4.67
5.0
4.95
5.0
4.62
4.92
4.97
4.98
5.0
4.77
4.76
5.0
5.0
5.0
4.73
4.92
4.74
4.73
5.0
4.33
5.0
4.94
4.86
5.0
4.82
5.0
4.91
4.94
5.0
5.0
4.86
4.74
4.99
4.96
4.97
5.0
4.93
3.0
4.88
5.0
4.86
5.0
4.77
4.71
4.92
4.85
4.93
4.91
5.0
5.0
4.52
4.66
3.0
5.0
4.86
4.38
4.96
4.77
5.0
4.75
3.0
5.0
5.0
4.81
5.0
4.83
4.93
5.0
4.72
4.71
5.0
5.0
4.81
4.9
4.85
4.95
5.0
4.9
5.0
4.6
5.0
5.0
4.33
5.0
4.95
4.81
4.93
4.44
4.6
4.87
5.0
4.67
4.89
5.0
